Product ID,Product Name,Product Type,Net Quantity,Gross Sales,Discounts,Returns,Total Net Sales,Sales Date,Region,Sales Channel,Customer ID,Customer Segment,Salesperson ID,Discount Type,Return Reason,Order ID,Payment Method,,Months
3185,Product_3185,Christmas,10,1909.83,176.08,230.62,1503.13,7/13/2024,South,In-store,CUST_3113,Frequent,SP_5279,Percentage,-,ORD_82786,Online Payment,,July
3194,Product_3194,Art & Sculpture,28,3613.42,497.99,317.07,2798.36,7/13/2024,West,In-store,CUST_9523,Frequent,SP_6847,Percentage,-,ORD_13129,Cash,,July
3200,Product_3200,Art & Sculpture,26,1846.02,113.63,469.64,1262.75,7/13/2024,South,Online,CUST_2706,New,SP_7127,Fixed Amount,-,ORD_43510,Online Payment,,July
3237,Product_3237,Basket,17,4161.7,377.26,400.12,3384.3199999999997,7/13/2024,North,In-store,CUST_9237,Frequent,SP_1300,Fixed Amount,Not as Described,ORD_66255,Cash,,July
3240,Product_3240,Home Decor,9,2052.11,306.66,108.77,1636.68,7/13/2024,East,In-store,CUST_2028,Frequent,SP_2995,Fixed Amount,-,ORD_60624,Cash,,July
3245,Product_3245,Christmas,7,4681.2,289.01,330.12,4062.0699999999997,7/13/2024,West,Online,CUST_5874,Frequent,SP_8049,Fixed Amount,Defective,ORD_39915,Online Payment,,July
3250,Product_3250,Basket,23,3675.73,76.15,432.16,3167.42,7/13/2024,South,Online,CUST_5019,High-value,SP_5611,Fixed Amount,Defective,ORD_75578,Cash,,July
3262,Product_3262,Art & Sculpture,19,1676.18,351.5,20.66,1304.02,7/13/2024,South,Online,CUST_8258,Frequent,SP_4169,Fixed Amount,Defective,ORD_68898,Online Payment,,July
3265,Product_3265,Art & Sculpture,41,1929.95,232.54,82.24,1615.17,7/13/2024,South,In-store,CUST_5523,High-value,SP_3900,Percentage,Defective,ORD_70620,Cash,,July
3293,Product_3293,Basket,7,4190.84,144.99,429.59,3616.26,7/13/2024,South,In-store,CUST_1106,New,SP_9515,Fixed Amount,-,ORD_98340,Credit Card,,July
3339,Product_3339,Basket,35,3504.81,218.64,54.89,3231.28,7/13/2024,East,In-store,CUST_2998,New,SP_7371,Fixed Amount,Change of Mind,ORD_76785,Cash,,July
3362,Product_3362,Home Decor,14,2268.79,369.21,48.61,1850.97,7/13/2024,West,In-store,CUST_5797,Frequent,SP_2176,Fixed Amount,-,ORD_81328,Online Payment,,July
3364,Product_3364,Basket,15,1384.29,488.26,388.79,507.23999999999995,7/13/2024,South,In-store,CUST_4881,High-value,SP_6470,Percentage,Defective,ORD_85750,Online Payment,,July
3409,Product_3409,Art & Sculpture,17,3608.04,391.7,80.38,3135.96,7/13/2024,North,Online,CUST_2471,High-value,SP_5759,Percentage,Change of Mind,ORD_15405,Cash,,July
3433,Product_3433,Home Decor,42,1972.59,44.31,412.14,1516.1399999999999,7/13/2024,East,Online,CUST_4665,New,SP_7667,Percentage,-,ORD_24518,Cash,,July
3459,Product_3459,Home Decor,20,3041.66,261.03,189.5,2591.13,7/13/2024,South,In-store,CUST_6436,New,SP_9670,Percentage,-,ORD_30801,Online Payment,,July
3463,Product_3463,Art & Sculpture,47,3888.9,165.5,318.2,3405.2000000000003,7/13/2024,East,In-store,CUST_7954,New,SP_5982,Percentage,Not as Described,ORD_86847,Online Payment,,July
3494,Product_3494,Home Decor,8,4331.7,272.46,159.44,3899.7999999999997,7/13/2024,East,In-store,CUST_4784,Frequent,SP_8996,Percentage,-,ORD_57568,Online Payment,,July
3516,Product_3516,Christmas,32,2832.27,494.47,317.17,2020.63,7/13/2024,North,Online,CUST_6766,New,SP_1940,Fixed Amount,Change of Mind,ORD_76001,Online Payment,,July
3602,Product_3602,Home Decor,36,3183.88,37.05,28.58,3118.25,7/13/2024,West,In-store,CUST_5057,High-value,SP_2142,Fixed Amount,Not as Described,ORD_33296,Cash,,July
3614,Product_3614,Art & Sculpture,50,2751.78,350.47,205.71,2195.6000000000004,7/13/2024,West,In-store,CUST_2652,Frequent,SP_7117,Percentage,Defective,ORD_44132,Cash,,July
3629,Product_3629,Christmas,21,2138.77,461.78,486.72,1190.27,7/13/2024,South,In-store,CUST_9250,New,SP_1058,Percentage,Defective,ORD_45000,Cash,,July
3719,Product_3719,Christmas,34,3522.96,431.21,396.15,2695.6,7/13/2024,North,In-store,CUST_7578,Frequent,SP_3853,Fixed Amount,Not as Described,ORD_18969,Credit Card,,July
3729,Product_3729,Art & Sculpture,19,3816.59,237.54,303.83,3275.2200000000003,7/13/2024,North,In-store,CUST_7111,New,SP_5830,Percentage,Not as Described,ORD_69716,Online Payment,,July
3734,Product_3734,Basket,9,2977.45,282.99,225.08,2469.38,7/13/2024,East,In-store,CUST_1995,New,SP_3200,Fixed Amount,Change of Mind,ORD_16855,Cash,,July
3834,Product_3834,Home Decor,31,3843,234.8,360.63,3247.5699999999997,7/13/2024,East,Online,CUST_5630,Frequent,SP_3334,Fixed Amount,Change of Mind,ORD_81319,Cash,,July
3846,Product_3846,Christmas,50,4636.61,131.78,54.67,4450.16,7/13/2024,West,Online,CUST_7695,Frequent,SP_3883,Fixed Amount,Not as Described,ORD_88233,Cash,,July
3879,Product_3879,Art & Sculpture,39,2997.59,495.9,388.84,2112.85,7/13/2024,North,Online,CUST_4551,Frequent,SP_5181,Fixed Amount,Defective,ORD_45927,Cash,,July
3897,Product_3897,Home Decor,11,3596.98,36.85,212.46,3347.67,7/13/2024,North,Online,CUST_7242,New,SP_4872,Fixed Amount,Change of Mind,ORD_41634,Credit Card,,July
3900,Product_3900,Home Decor,31,2583.88,487.88,408.85,1687.15,7/13/2024,North,Online,CUST_6840,New,SP_8883,Percentage,-,ORD_19736,Cash,,July
3912,Product_3912,Basket,33,2591.46,45.15,133.79,2412.52,7/13/2024,East,In-store,CUST_7664,Frequent,SP_2570,Percentage,Change of Mind,ORD_30208,Cash,,July
3927,Product_3927,Christmas,44,4937.25,7.24,147.11,4782.900000000001,7/13/2024,North,In-store,CUST_4120,New,SP_9415,Fixed Amount,Change of Mind,ORD_83985,Online Payment,,July
3983,Product_3983,Home Decor,50,1121.92,180.9,121.23,819.7900000000001,7/13/2024,West,In-store,CUST_3599,Frequent,SP_6878,Percentage,Not as Described,ORD_20032,Credit Card,,July
4011,Product_4011,Christmas,42,2623.06,155.42,335.15,2132.49,7/13/2024,West,In-store,CUST_4926,Frequent,SP_8540,Percentage,-,ORD_51056,Credit Card,,July
4030,Product_4030,Art & Sculpture,33,1345.68,249.14,93.36,1003.18,7/13/2024,South,In-store,CUST_1288,Frequent,SP_9071,Fixed Amount,Change of Mind,ORD_58744,Online Payment,,July
4037,Product_4037,Christmas,49,3163.04,111.03,37.94,3014.0699999999997,7/13/2024,North,In-store,CUST_2375,New,SP_2232,Fixed Amount,Defective,ORD_67801,Credit Card,,July
4044,Product_4044,Christmas,50,4131.22,474.39,0.44,3656.3900000000003,7/13/2024,South,Online,CUST_3762,New,SP_9906,Percentage,Not as Described,ORD_10985,Online Payment,,July
4081,Product_4081,Basket,8,4018.52,24.96,149.41,3844.15,7/13/2024,North,In-store,CUST_1956,High-value,SP_1717,Fixed Amount,Change of Mind,ORD_42486,Credit Card,,July
4202,Product_4202,Art & Sculpture,49,2288.63,42.03,281.07,1965.53,7/13/2024,North,In-store,CUST_1757,Frequent,SP_4863,Fixed Amount,-,ORD_80580,Credit Card,,July
4212,Product_4212,Art & Sculpture,50,2652.94,490.44,472.03,1690.47,7/13/2024,South,In-store,CUST_7573,Frequent,SP_1083,Fixed Amount,Defective,ORD_87443,Online Payment,,July
4231,Product_4231,Christmas,46,2539.04,337.72,378.66,1822.6599999999996,7/13/2024,West,In-store,CUST_2569,Frequent,SP_9340,Percentage,-,ORD_83484,Online Payment,,July
4325,Product_4325,Art & Sculpture,35,2683.92,341.5,377.28,1965.14,7/13/2024,North,In-store,CUST_8978,New,SP_3242,Percentage,Not as Described,ORD_67372,Credit Card,,July
4331,Product_4331,Art & Sculpture,24,3018.19,230.63,136.19,2651.37,7/13/2024,East,Online,CUST_2620,Frequent,SP_3842,Percentage,Change of Mind,ORD_87939,Online Payment,,July
4343,Product_4343,Home Decor,12,2308.44,282.17,493.83,1532.44,7/13/2024,North,In-store,CUST_5533,Frequent,SP_5987,Percentage,Change of Mind,ORD_91383,Online Payment,,July
4346,Product_4346,Basket,6,3005.26,318.99,261.68,2424.5900000000006,7/13/2024,North,In-store,CUST_3161,New,SP_6990,Percentage,Change of Mind,ORD_26504,Credit Card,,July
4394,Product_4394,Art & Sculpture,49,1746.99,434.57,265.59,1046.8300000000002,7/13/2024,South,In-store,CUST_5302,New,SP_8019,Fixed Amount,Defective,ORD_24477,Online Payment,,July
4460,Product_4460,Christmas,25,1952.26,466.22,1.48,1484.56,7/13/2024,North,Online,CUST_5449,Frequent,SP_8559,Fixed Amount,Defective,ORD_25654,Online Payment,,July
4464,Product_4464,Christmas,18,4460,370.59,153.26,3936.1499999999996,7/13/2024,East,In-store,CUST_2037,New,SP_8979,Percentage,-,ORD_36860,Cash,,July
4482,Product_4482,Basket,44,2860.26,236.27,177.9,2446.09,7/13/2024,West,Online,CUST_6178,High-value,SP_1575,Fixed Amount,-,ORD_92260,Credit Card,,July
4489,Product_4489,Home Decor,9,3028.42,229.12,155.43,2643.8700000000003,7/13/2024,South,In-store,CUST_1501,New,SP_6517,Fixed Amount,-,ORD_26759,Credit Card,,July
4544,Product_4544,Basket,14,1307.77,362.35,8.36,937.06,7/13/2024,East,In-store,CUST_8991,New,SP_2952,Percentage,Defective,ORD_56664,Cash,,July
4567,Product_4567,Home Decor,9,3989.91,72.79,335.22,3581.8999999999996,7/13/2024,South,In-store,CUST_1115,New,SP_7891,Fixed Amount,Not as Described,ORD_98824,Online Payment,,July
4594,Product_4594,Basket,5,4030.52,81.79,423.17,3525.56,7/13/2024,South,Online,CUST_1420,High-value,SP_4227,Percentage,Defective,ORD_40285,Credit Card,,July
4636,Product_4636,Basket,26,2681.57,485.24,461.03,1735.3,7/13/2024,North,Online,CUST_8002,Frequent,SP_6280,Fixed Amount,-,ORD_54370,Credit Card,,July
4650,Product_4650,Art & Sculpture,13,1844.66,270.62,6.88,1567.1599999999999,7/13/2024,West,In-store,CUST_7950,High-value,SP_8011,Percentage,-,ORD_43408,Cash,,July
4728,Product_4728,Home Decor,6,1706.96,89.15,344.33,1273.48,7/13/2024,North,In-store,CUST_5411,New,SP_6804,Fixed Amount,-,ORD_58049,Online Payment,,July
4742,Product_4742,Art & Sculpture,18,2075.64,247.82,221.17,1606.6499999999999,7/13/2024,North,Online,CUST_5274,New,SP_3420,Fixed Amount,Not as Described,ORD_34656,Credit Card,,July
4760,Product_4760,Home Decor,42,3928.98,41.98,415.03,3471.9700000000003,7/13/2024,North,In-store,CUST_2812,Frequent,SP_9290,Fixed Amount,Defective,ORD_88798,Online Payment,,July
4789,Product_4789,Art & Sculpture,28,3045.47,126.83,371.03,2547.6099999999997,7/13/2024,East,Online,CUST_5706,Frequent,SP_5272,Percentage,Change of Mind,ORD_79159,Online Payment,,July
4840,Product_4840,Home Decor,28,4451.52,232.95,237.98,3980.5900000000006,7/13/2024,North,In-store,CUST_3492,New,SP_5304,Fixed Amount,Defective,ORD_95754,Online Payment,,July
4853,Product_4853,Christmas,25,4492.83,65.78,300.39,4126.66,7/13/2024,East,Online,CUST_7477,New,SP_3814,Fixed Amount,-,ORD_74040,Cash,,July
4895,Product_4895,Basket,34,1329.75,292.36,78.23,959.1599999999999,7/13/2024,West,In-store,CUST_6447,High-value,SP_9622,Fixed Amount,Change of Mind,ORD_59272,Cash,,July
4939,Product_4939,Basket,6,1120.12,126.47,446.39,547.2599999999999,7/13/2024,North,In-store,CUST_5734,Frequent,SP_4402,Percentage,-,ORD_58605,Online Payment,,July
4945,Product_4945,Christmas,15,2742.37,359.04,169.79,2213.54,7/13/2024,North,In-store,CUST_3963,High-value,SP_2772,Fixed Amount,Change of Mind,ORD_33799,Cash,,July
4950,Product_4950,Art & Sculpture,5,4352.61,257.64,81.61,4013.3599999999997,7/13/2024,West,Online,CUST_4362,Frequent,SP_8389,Fixed Amount,Change of Mind,ORD_25137,Credit Card,,July
5005,Product_5005,Christmas,24,2893.69,432.17,220.3,2241.22,7/13/2024,North,Online,CUST_5821,Frequent,SP_7723,Percentage,Not as Described,ORD_14379,Online Payment,,July
5013,Product_5013,Basket,7,2192.25,248.74,43.95,1899.56,7/13/2024,West,In-store,CUST_9677,New,SP_6538,Percentage,Defective,ORD_46656,Online Payment,,July
5025,Product_5025,Home Decor,26,2176.36,205.38,328.82,1642.16,7/13/2024,West,In-store,CUST_4170,High-value,SP_5370,Fixed Amount,Change of Mind,ORD_23581,Credit Card,,July
5035,Product_5035,Basket,35,4725.25,186.24,498.71,4040.3,7/13/2024,West,In-store,CUST_4460,Frequent,SP_4599,Fixed Amount,-,ORD_68049,Credit Card,,July
5105,Product_5105,Art & Sculpture,34,4619.62,457.15,342.99,3819.4800000000005,7/13/2024,North,Online,CUST_6207,High-value,SP_1729,Percentage,-,ORD_17661,Credit Card,,July
5116,Product_5116,Home Decor,48,3851.2,413.7,21.4,3416.1,7/13/2024,North,Online,CUST_8970,New,SP_6061,Fixed Amount,-,ORD_75370,Credit Card,,July
5119,Product_5119,Basket,23,4094.11,241.42,431.92,3420.77,7/13/2024,East,Online,CUST_1762,New,SP_8098,Fixed Amount,Not as Described,ORD_34878,Online Payment,,July
5158,Product_5158,Christmas,12,3948.64,64.83,351.06,3532.75,7/13/2024,West,Online,CUST_7564,High-value,SP_9804,Fixed Amount,-,ORD_34657,Credit Card,,July
5165,Product_5165,Art & Sculpture,7,2712.98,124.26,256.88,2331.8399999999997,7/13/2024,South,In-store,CUST_9062,New,SP_7025,Percentage,-,ORD_30292,Cash,,July
5184,Product_5184,Home Decor,28,2843.09,149.63,257.44,2436.02,7/13/2024,North,In-store,CUST_4604,Frequent,SP_6107,Percentage,Not as Described,ORD_37600,Credit Card,,July
5188,Product_5188,Home Decor,28,3391.94,51.99,140.01,3199.9400000000005,7/13/2024,South,In-store,CUST_3080,New,SP_7796,Fixed Amount,Defective,ORD_30081,Online Payment,,July
5220,Product_5220,Art & Sculpture,16,1010.48,132.46,423.09,454.93,7/13/2024,North,In-store,CUST_8890,Frequent,SP_6135,Fixed Amount,-,ORD_53173,Online Payment,,July
5260,Product_5260,Home Decor,35,1733.38,483.44,155.7,1094.24,7/13/2024,South,Online,CUST_2410,New,SP_6486,Percentage,Change of Mind,ORD_55956,Cash,,July
5280,Product_5280,Home Decor,34,1048.7,291.92,427.99,328.78999999999996,7/13/2024,East,In-store,CUST_9732,Frequent,SP_8617,Fixed Amount,Not as Described,ORD_36264,Online Payment,,July
5284,Product_5284,Home Decor,23,3529.22,161.1,331.52,3036.6,7/13/2024,South,Online,CUST_5709,High-value,SP_2463,Fixed Amount,Change of Mind,ORD_59259,Online Payment,,July
5286,Product_5286,Home Decor,5,2622.16,62,136.58,2423.58,7/13/2024,East,In-store,CUST_9643,New,SP_4793,Fixed Amount,Defective,ORD_32598,Credit Card,,July
5309,Product_5309,Christmas,23,3044.98,404.88,439.85,2200.25,7/13/2024,East,In-store,CUST_8381,High-value,SP_9851,Fixed Amount,Change of Mind,ORD_52066,Online Payment,,July
5315,Product_5315,Art & Sculpture,23,1124.25,392.67,442.96,288.61999999999995,7/13/2024,South,In-store,CUST_9910,New,SP_2142,Percentage,Defective,ORD_14594,Online Payment,,July
5355,Product_5355,Home Decor,7,4268.78,357.69,207.74,3703.3499999999995,7/13/2024,West,In-store,CUST_2267,New,SP_4675,Percentage,Not as Described,ORD_62776,Online Payment,,July
5418,Product_5418,Basket,7,4060.45,56.98,53.01,3950.4599999999996,7/13/2024,North,Online,CUST_9205,Frequent,SP_8705,Fixed Amount,Change of Mind,ORD_69471,Credit Card,,July
5456,Product_5456,Home Decor,27,4719.97,202.65,311.4,4205.920000000001,7/13/2024,East,In-store,CUST_6141,Frequent,SP_2385,Percentage,Defective,ORD_59617,Credit Card,,July
5487,Product_5487,Home Decor,43,1098.07,360.99,359.17,377.9099999999999,7/13/2024,West,Online,CUST_7556,High-value,SP_2607,Percentage,-,ORD_17584,Online Payment,,July
5527,Product_5527,Christmas,35,3156.92,289.55,178.71,2688.66,7/13/2024,East,Online,CUST_7596,New,SP_7624,Percentage,Not as Described,ORD_29701,Cash,,July
5560,Product_5560,Art & Sculpture,9,3196.26,410.25,270.64,2515.3700000000003,7/13/2024,South,Online,CUST_9681,New,SP_5339,Fixed Amount,Change of Mind,ORD_82805,Credit Card,,July
5650,Product_5650,Basket,8,2743.56,484.52,24.17,2234.87,7/13/2024,North,Online,CUST_6382,New,SP_8689,Percentage,Defective,ORD_91959,Credit Card,,July
5657,Product_5657,Home Decor,34,1168.87,181.61,175.96,811.2999999999998,7/13/2024,North,Online,CUST_7722,New,SP_1085,Percentage,Change of Mind,ORD_33154,Credit Card,,July
5665,Product_5665,Basket,10,3646.55,261.3,91.82,3293.43,7/13/2024,South,In-store,CUST_1803,Frequent,SP_7179,Percentage,Defective,ORD_60626,Cash,,July
5673,Product_5673,Home Decor,37,2122.36,429.59,136.85,1555.9200000000003,7/13/2024,West,Online,CUST_9991,New,SP_1356,Fixed Amount,Defective,ORD_50312,Online Payment,,July
5676,Product_5676,Basket,17,4382.54,406.24,390.41,3585.8900000000003,7/13/2024,West,In-store,CUST_3437,High-value,SP_5354,Fixed Amount,Change of Mind,ORD_78643,Credit Card,,July
5685,Product_5685,Art & Sculpture,28,2433.82,389.82,105.9,1938.1000000000001,7/13/2024,North,Online,CUST_9232,New,SP_5848,Fixed Amount,Defective,ORD_53749,Credit Card,,July
5696,Product_5696,Basket,46,1175.54,27.8,305.95,841.79,7/13/2024,North,In-store,CUST_6090,New,SP_8903,Percentage,-,ORD_29213,Cash,,July
5717,Product_5717,Basket,29,1131.4,195.92,19.25,916.2300000000001,7/13/2024,West,Online,CUST_9982,High-value,SP_8023,Percentage,-,ORD_29844,Cash,,July
5841,Product_5841,Basket,39,4962.67,449.71,72.12,4440.84,7/13/2024,South,In-store,CUST_8422,High-value,SP_8248,Percentage,Not as Described,ORD_70401,Cash,,July
5864,Product_5864,Christmas,14,3505.16,124.75,369.74,3010.67,7/13/2024,North,Online,CUST_4630,Frequent,SP_4549,Fixed Amount,Defective,ORD_30237,Cash,,July
5882,Product_5882,Basket,21,2277.2,468.78,391.93,1416.4899999999998,7/13/2024,East,Online,CUST_6003,Frequent,SP_5235,Percentage,-,ORD_42423,Online Payment,,July
5885,Product_5885,Art & Sculpture,27,4977.8,393.05,417.22,4167.53,7/13/2024,South,In-store,CUST_6049,Frequent,SP_2360,Percentage,Defective,ORD_56453,Cash,,July
5907,Product_5907,Home Decor,8,2125.43,384.3,170.78,1570.35,7/13/2024,West,Online,CUST_3881,Frequent,SP_5524,Fixed Amount,Not as Described,ORD_20167,Online Payment,,July
5911,Product_5911,Art & Sculpture,10,2448.49,324.85,140.9,1982.7399999999998,7/13/2024,South,In-store,CUST_4262,New,SP_1176,Fixed Amount,-,ORD_34945,Cash,,July
5919,Product_5919,Home Decor,30,1417.91,182.62,365.41,869.8799999999999,7/13/2024,South,Online,CUST_8692,High-value,SP_3663,Fixed Amount,Defective,ORD_32957,Online Payment,,July
5928,Product_5928,Home Decor,23,2208.07,175.04,119.33,1913.7000000000003,7/13/2024,East,Online,CUST_1064,High-value,SP_8233,Percentage,Change of Mind,ORD_22589,Online Payment,,July
5965,Product_5965,Christmas,9,1509.6,12.76,391.68,1105.1599999999999,7/13/2024,South,In-store,CUST_8057,New,SP_1621,Percentage,-,ORD_94141,Cash,,July
5993,Product_5993,Home Decor,10,4332.92,300.55,66.87,3965.5,7/13/2024,East,In-store,CUST_3796,Frequent,SP_6655,Fixed Amount,Defective,ORD_73295,Credit Card,,July
6017,Product_6017,Christmas,8,2179.48,381.66,240,1557.82,7/13/2024,West,In-store,CUST_9158,New,SP_1901,Percentage,Not as Described,ORD_56309,Credit Card,,July
6051,Product_6051,Art & Sculpture,29,4620.42,4.6,19.32,4596.5,7/13/2024,South,Online,CUST_4502,Frequent,SP_7736,Percentage,-,ORD_51753,Credit Card,,July
6065,Product_6065,Christmas,44,2286.58,422.14,365.54,1498.9,7/13/2024,East,In-store,CUST_3292,New,SP_4193,Percentage,Defective,ORD_69265,Online Payment,,July
6066,Product_6066,Christmas,24,2468.89,253.82,480.6,1734.4699999999998,7/13/2024,North,In-store,CUST_6568,New,SP_6534,Fixed Amount,-,ORD_74713,Credit Card,,July
6127,Product_6127,Home Decor,46,2667.25,71.37,416.14,2179.7400000000002,7/13/2024,North,In-store,CUST_9255,Frequent,SP_5522,Fixed Amount,Defective,ORD_43607,Credit Card,,July
6189,Product_6189,Home Decor,7,4239.74,120.16,267.43,3852.15,7/13/2024,West,Online,CUST_9078,High-value,SP_1935,Percentage,Change of Mind,ORD_42660,Credit Card,,July
6208,Product_6208,Home Decor,41,1876.61,356.39,212.26,1307.9599999999998,7/13/2024,West,Online,CUST_1699,High-value,SP_2041,Percentage,Change of Mind,ORD_82306,Cash,,July
6219,Product_6219,Christmas,9,4951.32,173.76,383.56,4393.999999999999,7/13/2024,West,In-store,CUST_3067,New,SP_9179,Fixed Amount,Defective,ORD_51210,Credit Card,,July
6235,Product_6235,Christmas,26,4267.47,382.7,24.58,3860.1900000000005,7/13/2024,North,Online,CUST_6328,New,SP_7379,Percentage,Not as Described,ORD_30934,Online Payment,,July
6357,Product_6357,Art & Sculpture,44,3988.27,199.09,266.31,3522.87,7/13/2024,South,Online,CUST_8603,High-value,SP_1093,Fixed Amount,Not as Described,ORD_12875,Cash,,July
6366,Product_6366,Home Decor,33,2676.51,106.15,388.5,2181.86,7/13/2024,South,Online,CUST_1735,High-value,SP_5839,Fixed Amount,Change of Mind,ORD_36895,Online Payment,,July
6372,Product_6372,Basket,31,2451.78,103.66,470.83,1877.2900000000004,7/13/2024,South,In-store,CUST_1385,High-value,SP_8180,Percentage,Not as Described,ORD_31320,Cash,,July
6405,Product_6405,Basket,7,1687.41,84.72,121.75,1480.94,7/13/2024,East,Online,CUST_5290,New,SP_5579,Fixed Amount,Change of Mind,ORD_38517,Credit Card,,July
6454,Product_6454,Basket,47,2358.04,202.99,317.18,1837.8700000000001,7/13/2024,West,Online,CUST_5705,Frequent,SP_1726,Fixed Amount,Not as Described,ORD_36055,Online Payment,,July
6479,Product_6479,Christmas,37,4601.18,106.78,147.24,4347.160000000001,7/13/2024,West,Online,CUST_8718,New,SP_2606,Fixed Amount,Change of Mind,ORD_95423,Credit Card,,July
